TransferID,Sender,Receiver,Amount,Title,Date,Category,StandingOrder
3084,AT671585863609047907,FR266343225064PCVUZ6NADSB73,166,Training services,12-08-2022,5,257
3085,PS73OBEGHFSEYBLYFMH8L3QPGVQC9,FR555370117262M8MHCS4TW0778,141,Insurance services,28-02-2022,17,258
3086,PS73OBEGHFSEYBLYFMH8L3QPGVQC9,FR555370117262M8MHCS4TW0778,141,Insurance services,31-03-2022,17,258
3087,PS73OBEGHFSEYBLYFMH8L3QPGVQC9,FR555370117262M8MHCS4TW0778,141,Insurance services,01-05-2022,17,258
3088,PS73OBEGHFSEYBLYFMH8L3QPGVQC9,FR555370117262M8MHCS4TW0778,141,Insurance services,01-06-2022,17,258
3089,MK238558E9MGV3EF749,FR156859604172LTRQ0ETNXXL69,358,Software services,10-05-2022,17,259
3090,MK238558E9MGV3EF749,FR156859604172LTRQ0ETNXXL69,358,Software services,10-06-2022,17,259
3091,MK238558E9MGV3EF749,FR156859604172LTRQ0ETNXXL69,358,Software services,11-07-2022,17,259
3092,MK238558E9MGV3EF749,FR156859604172LTRQ0ETNXXL69,358,Software services,11-08-2022,17,259
3093,MK238558E9MGV3EF749,SA4941E7VC2BUJG8DVLMIUB9,336,Security services,17-05-2021,2,260
3094,MK238558E9MGV3EF749,SA4941E7VC2BUJG8DVLMIUB9,336,Security services,17-06-2021,2,260
3095,MK238558E9MGV3EF749,SA4941E7VC2BUJG8DVLMIUB9,336,Security services,18-07-2021,2,260
3096,IT56S7325864523V7YMRWOSUY1J,MC574513984017FXNQQKOYBLQ33,272,Finance services,07-12-2021,3,261
3097,IT56S7325864523V7YMRWOSUY1J,MC574513984017FXNQQKOYBLQ33,272,Finance services,07-01-2022,3,261
3098,IT56S7325864523V7YMRWOSUY1J,BH67DBGDTWOO98T1IIB1GE,35,Delivery services,14-09-2022,13,262
3099,IT56S7325864523V7YMRWOSUY1J,BH67DBGDTWOO98T1IIB1GE,35,Delivery services,15-10-2022,13,262
3100,KW34WPWJBK15F3I0MTKUOEIJI89LLT,AD0357942949XKSMVLBOOIBA,486,Marketing services,19-07-2022,4,263
3101,KW34WPWJBK15F3I0MTKUOEIJI89LLT,AD0357942949XKSMVLBOOIBA,486,Marketing services,19-08-2022,4,263
3102,KW34WPWJBK15F3I0MTKUOEIJI89LLT,AD0357942949XKSMVLBOOIBA,486,Marketing services,19-09-2022,4,263
3103,KW34WPWJBK15F3I0MTKUOEIJI89LLT,AD0357942949XKSMVLBOOIBA,486,Marketing services,20-10-2022,4,263
3104,SK4311453993730578618418,BG13JEIC509423NAXUKOLW,208,Finance services,07-11-2022,18,264
3105,SK4311453993730578618418,BG13JEIC509423NAXUKOLW,208,Finance services,08-12-2022,18,264
3106,GE05PJ4309768640882233,AT406845176291948939,352,Construction services,24-04-2022,7,265
3107,GE05PJ4309768640882233,AT406845176291948939,352,Construction services,25-05-2022,7,265
3108,GE05PJ4309768640882233,AT406845176291948939,352,Construction services,25-06-2022,7,265
3109,GE05PJ4309768640882233,AT406845176291948939,352,Construction services,26-07-2022,7,265
3110,AD0357942949XKSMVLBOOIBA,DK6058517087729622,483,Consulting services,19-02-2022,4,266
3111,AD0357942949XKSMVLBOOIBA,DK6058517087729622,483,Consulting services,22-03-2022,4,266
3112,AD0357942949XKSMVLBOOIBA,DK6058517087729622,483,Consulting services,22-04-2022,4,266
3113,AD0357942949XKSMVLBOOIBA,DK6058517087729622,483,Consulting services,23-05-2022,4,266
3114,SE4479248889724865310316,MK2390315VYRI0CKX34,95,Health and wellness services,16-04-2022,18,267
3115,SE4479248889724865310316,MK2390315VYRI0CKX34,95,Health and wellness services,17-05-2022,18,267
3116,SE4479248889724865310316,MK2390315VYRI0CKX34,95,Health and wellness services,17-06-2022,18,267
3117,SE4479248889724865310316,MK2390315VYRI0CKX34,95,Health and wellness services,18-07-2022,18,267
3118,SE4479248889724865310316,PS08YUQBD0QXSCE7LOYO3WEIIFHOA,210,Insurance services,19-10-2022,2,268
3119,SE4479248889724865310316,PS08YUQBD0QXSCE7LOYO3WEIIFHOA,210,Insurance services,19-11-2022,2,268
3120,SE4479248889724865310316,PS08YUQBD0QXSCE7LOYO3WEIIFHOA,210,Insurance services,20-12-2022,2,268
3121,AD6546708196DCNFM1FYRYWR,PK16JVLT9WUDT2GTNRJXDCWX,77,Insurance services,04-10-2022,1,269
3122,AD6546708196DCNFM1FYRYWR,PK16JVLT9WUDT2GTNRJXDCWX,77,Insurance services,04-11-2022,1,269
3123,AD6546708196DCNFM1FYRYWR,PK16JVLT9WUDT2GTNRJXDCWX,77,Insurance services,05-12-2022,1,269
3124,AD6546708196DCNFM1FYRYWR,FR794576365824OBDHH9XQU3Z48,152,Event planning services,23-04-2022,3,270
3125,AD6546708196DCNFM1FYRYWR,FR794576365824OBDHH9XQU3Z48,152,Event planning services,24-05-2022,3,270
3126,AD6546708196DCNFM1FYRYWR,FR794576365824OBDHH9XQU3Z48,152,Event planning services,24-06-2022,3,270
3127,AD6546708196DCNFM1FYRYWR,FR794576365824OBDHH9XQU3Z48,152,Event planning services,25-07-2022,3,270
3128,PK96UAFUYAA6NVVXOQDYXM6R,FR415369337789HNEDLEYCLTX34,352,Finance services,27-05-2022,1,271
3129,PK96UAFUYAA6NVVXOQDYXM6R,FR415369337789HNEDLEYCLTX34,352,Finance services,27-06-2022,1,271
3130,PK96UAFUYAA6NVVXOQDYXM6R,FR415369337789HNEDLEYCLTX34,352,Finance services,28-07-2022,1,271
3131,PK96UAFUYAA6NVVXOQDYXM6R,FR415369337789HNEDLEYCLTX34,352,Finance services,28-08-2022,1,271
3132,PK96UAFUYAA6NVVXOQDYXM6R,FR866323816569TBEYXL0UTTS96,115,Consulting services,19-04-2022,3,272
3133,PK96UAFUYAA6NVVXOQDYXM6R,FR866323816569TBEYXL0UTTS96,115,Consulting services,20-05-2022,3,272
3134,PK96UAFUYAA6NVVXOQDYXM6R,FR866323816569TBEYXL0UTTS96,115,Consulting services,20-06-2022,3,272
3135,PK96UAFUYAA6NVVXOQDYXM6R,FR866323816569TBEYXL0UTTS96,115,Consulting services,21-07-2022,3,272
3136,PK96UAFUYAA6NVVXOQDYXM6R,FR866323816569TBEYXL0UTTS96,115,Consulting services,21-08-2022,3,272
3137,PK96UAFUYAA6NVVXOQDYXM6R,FR866323816569TBEYXL0UTTS96,115,Consulting services,21-09-2022,3,272
3138,BE78314242337572,MC252479540832T14TYUTCAJX17,423,Legal services,22-04-2022,13,273
3139,BE78314242337572,MC252479540832T14TYUTCAJX17,423,Legal services,23-05-2022,13,273
3140,BE78314242337572,MC252479540832T14TYUTCAJX17,423,Legal services,23-06-2022,13,273
3141,BE78314242337572,MC252479540832T14TYUTCAJX17,423,Legal services,24-07-2022,13,273
3142,SE2575710596688421800564,LI9802427CPUSD02PMERA,78,Event planning services,15-10-2021,5,274
3143,SE2575710596688421800564,LI9802427CPUSD02PMERA,78,Event planning services,15-11-2021,5,274
3144,SE2575710596688421800564,LI9802427CPUSD02PMERA,78,Event planning services,16-12-2021,5,274
3145,SE2575710596688421800564,LI9802427CPUSD02PMERA,78,Event planning services,16-01-2022,5,274
3146,SE2575710596688421800564,LI9802427CPUSD02PMERA,78,Event planning services,16-02-2022,5,274
3147,SE2575710596688421800564,LI9802427CPUSD02PMERA,78,Event planning services,19-03-2022,5,274
3148,SE2575710596688421800564,LI9802427CPUSD02PMERA,78,Event planning services,19-04-2022,5,274
3149,SE2575710596688421800564,LI9802427CPUSD02PMERA,78,Event planning services,20-05-2022,5,274
3150,SE2575710596688421800564,LI9802427CPUSD02PMERA,78,Event planning services,20-06-2022,5,274
3151,SE2575710596688421800564,LI9802427CPUSD02PMERA,78,Event planning services,21-07-2022,5,274
3152,SE2575710596688421800564,LI9802427CPUSD02PMERA,78,Event planning services,21-08-2022,5,274
3153,SE2575710596688421800564,LI9802427CPUSD02PMERA,78,Event planning services,21-09-2022,5,274
3154,SE2575710596688421800564,LI9802427CPUSD02PMERA,78,Event planning services,22-10-2022,5,274
3155,SE2575710596688421800564,LI9802427CPUSD02PMERA,78,Event planning services,22-11-2022,5,274
3156,RS34859514741464869106,PK16JVLT9WUDT2GTNRJXDCWX,437,Legal services,03-02-2022,5,275
3157,RS34859514741464869106,PK16JVLT9WUDT2GTNRJXDCWX,437,Legal services,06-03-2022,5,275
3158,RS34859514741464869106,PK16JVLT9WUDT2GTNRJXDCWX,437,Legal services,06-04-2022,5,275
3159,RS34859514741464869106,PK16JVLT9WUDT2GTNRJXDCWX,437,Legal services,07-05-2022,5,275
3160,RS34859514741464869106,PK16JVLT9WUDT2GTNRJXDCWX,437,Legal services,07-06-2022,5,275
3161,RS34859514741464869106,PK16JVLT9WUDT2GTNRJXDCWX,437,Legal services,08-07-2022,5,275
3162,RS34859514741464869106,PK16JVLT9WUDT2GTNRJXDCWX,437,Legal services,08-08-2022,5,275
3163,RS34859514741464869106,PK16JVLT9WUDT2GTNRJXDCWX,437,Legal services,08-09-2022,5,275
3164,MT81YCZR60394SJQRWKMUNVEAIDXKPA,RS23635468475653514503,74,Consulting services,15-09-2021,8,276
3165,MT81YCZR60394SJQRWKMUNVEAIDXKPA,RS23635468475653514503,74,Consulting services,16-10-2021,8,276
3166,MT81YCZR60394SJQRWKMUNVEAIDXKPA,DK2114195689978254,419,Consulting services,08-08-2021,13,277
3167,MT81YCZR60394SJQRWKMUNVEAIDXKPA,DK2114195689978254,419,Consulting services,08-09-2021,13,277
3168,MT81YCZR60394SJQRWKMUNVEAIDXKPA,DK2114195689978254,419,Consulting services,09-10-2021,13,277
3169,MT81YCZR60394SJQRWKMUNVEAIDXKPA,DK2114195689978254,419,Consulting services,09-11-2021,13,277
3170,MT81YCZR60394SJQRWKMUNVEAIDXKPA,DK2114195689978254,419,Consulting services,10-12-2021,13,277
3171,FR1543277896585ZIK0CSQLQV29,LI9457531A6YJLWIJKNSQ,395,Marketing services,23-07-2022,14,278
3172,FR1543277896585ZIK0CSQLQV29,LI9457531A6YJLWIJKNSQ,395,Marketing services,23-08-2022,14,278
3173,FR521761738278VD4WOODAQLA67,ME70575675621862483580,267,Training services,09-03-2022,2,279
3174,FR521761738278VD4WOODAQLA67,ME70575675621862483580,267,Training services,09-04-2022,2,279
3175,FR521761738278VD4WOODAQLA67,ME70575675621862483580,267,Training services,10-05-2022,2,279
3176,FR521761738278VD4WOODAQLA67,ME70575675621862483580,267,Training services,10-06-2022,2,279
3177,FR521761738278VD4WOODAQLA67,FR0871364849612TYD80JXEME62,291,Travel services,04-02-2022,12,280
3178,FR521761738278VD4WOODAQLA67,FR0871364849612TYD80JXEME62,291,Travel services,07-03-2022,12,280
3179,FR521761738278VD4WOODAQLA67,FR0871364849612TYD80JXEME62,291,Travel services,07-04-2022,12,280
3180,FR521761738278VD4WOODAQLA67,FR0871364849612TYD80JXEME62,291,Travel services,08-05-2022,12,280
3181,AZ73BFASXO7TAC1SDXQLYB2RTNGJ,AL33908744009C521XY5QXTPUATG,359,Travel services,23-01-2022,5,281
3182,AZ73BFASXO7TAC1SDXQLYB2RTNGJ,AL33908744009C521XY5QXTPUATG,359,Travel services,23-02-2022,5,281
3183,AZ73BFASXO7TAC1SDXQLYB2RTNGJ,AL33908744009C521XY5QXTPUATG,359,Travel services,26-03-2022,5,281
3184,AZ73BFASXO7TAC1SDXQLYB2RTNGJ,AL33908744009C521XY5QXTPUATG,359,Travel services,26-04-2022,5,281
3185,SI27477425351749407,IE72QVSZ87136645799851,167,Health and wellness services,26-12-2021,16,282
3186,SI27477425351749407,IE72QVSZ87136645799851,167,Health and wellness services,26-01-2022,16,282
3187,SI27477425351749407,IE72QVSZ87136645799851,167,Health and wellness services,26-02-2022,16,282
3188,SI27477425351749407,IE72QVSZ87136645799851,167,Health and wellness services,29-03-2022,16,282
3189,SI27477425351749407,IE72QVSZ87136645799851,167,Health and wellness services,29-04-2022,16,282
3190,SI27477425351749407,SA82871FSUT7YMRSB9HYZFRQ,302,Training services,17-05-2022,7,283
3191,SI27477425351749407,SA82871FSUT7YMRSB9HYZFRQ,302,Training services,17-06-2022,7,283
3192,SI27477425351749407,SA82871FSUT7YMRSB9HYZFRQ,302,Training services,18-07-2022,7,283
3193,SI27477425351749407,SA82871FSUT7YMRSB9HYZFRQ,302,Training services,18-08-2022,7,283
3194,SI27477425351749407,SA82871FSUT7YMRSB9HYZFRQ,302,Training services,18-09-2022,7,283
3195,SI27477425351749407,SA82871FSUT7YMRSB9HYZFRQ,302,Training services,19-10-2022,7,283
3196,SI27477425351749407,SA82871FSUT7YMRSB9HYZFRQ,302,Training services,19-11-2022,7,283
3197,FR162511973191FEJLUSCLSYA55,BG80BGKW2232103ST3GTY6,350,Waste management services,19-01-2022,16,284
3198,FR162511973191FEJLUSCLSYA55,BG80BGKW2232103ST3GTY6,350,Waste management services,19-02-2022,16,284
3199,FR162511973191FEJLUSCLSYA55,BG80BGKW2232103ST3GTY6,350,Waste management services,22-03-2022,16,284
3200,FR162511973191FEJLUSCLSYA55,BG80BGKW2232103ST3GTY6,350,Waste management services,22-04-2022,16,284
3201,FR162511973191FEJLUSCLSYA55,BG80BGKW2232103ST3GTY6,350,Waste management services,23-05-2022,16,284
3202,FR162511973191FEJLUSCLSYA55,BG80BGKW2232103ST3GTY6,350,Waste management services,23-06-2022,16,284
3203,AT312563855247280428,IE64VVRQ32687269365888,482,Delivery services,04-07-2021,10,285
3204,AT312563855247280428,IE64VVRQ32687269365888,482,Delivery services,04-08-2021,10,285
3205,AT312563855247280428,IE64VVRQ32687269365888,482,Delivery services,04-09-2021,10,285
3206,AT312563855247280428,IE64VVRQ32687269365888,482,Delivery services,05-10-2021,10,285
3207,AT312563855247280428,IE64VVRQ32687269365888,482,Delivery services,05-11-2021,10,285
3208,AT312563855247280428,ME47023169616824130549,315,Marketing services,13-02-2022,3,286
3209,AT312563855247280428,ME47023169616824130549,315,Marketing services,16-03-2022,3,286
3210,AT312563855247280428,ME47023169616824130549,315,Marketing services,16-04-2022,3,286
3211,AT312563855247280428,ME47023169616824130549,315,Marketing services,17-05-2022,3,286
3212,FR0871364849612TYD80JXEME62,HR2750206937399363641,81,Consulting services,19-12-2021,18,287
3213,FR0871364849612TYD80JXEME62,HR2750206937399363641,81,Consulting services,19-01-2022,18,287
3214,FR0871364849612TYD80JXEME62,HR2750206937399363641,81,Consulting services,19-02-2022,18,287
3215,FR0871364849612TYD80JXEME62,HR2750206937399363641,81,Consulting services,22-03-2022,18,287
3216,FR0871364849612TYD80JXEME62,HR2750206937399363641,81,Consulting services,22-04-2022,18,287
3217,FR0871364849612TYD80JXEME62,HR2750206937399363641,81,Consulting services,23-05-2022,18,287
3218,FR0871364849612TYD80JXEME62,HR2750206937399363641,81,Consulting services,23-06-2022,18,287
3219,FR0871364849612TYD80JXEME62,HR2750206937399363641,81,Consulting services,24-07-2022,18,287
3220,FR0871364849612TYD80JXEME62,HR2750206937399363641,81,Consulting services,24-08-2022,18,287
3221,FR0871364849612TYD80JXEME62,HR2750206937399363641,81,Consulting services,24-09-2022,18,287
3222,FR0871364849612TYD80JXEME62,HR2750206937399363641,81,Consulting services,25-10-2022,18,287
3223,FR0871364849612TYD80JXEME62,HR2750206937399363641,81,Consulting services,25-11-2022,18,287
3224,FR0871364849612TYD80JXEME62,RS34859514741464869106,356,Construction services,31-07-2021,19,288
3225,FR0871364849612TYD80JXEME62,RS34859514741464869106,356,Construction services,31-08-2021,19,288
3226,FR0871364849612TYD80JXEME62,RS34859514741464869106,356,Construction services,01-10-2021,19,288
3227,FR0871364849612TYD80JXEME62,RS34859514741464869106,356,Construction services,01-11-2021,19,288
3228,FR0871364849612TYD80JXEME62,RS34859514741464869106,356,Construction services,02-12-2021,19,288
3229,FR0871364849612TYD80JXEME62,RS34859514741464869106,356,Construction services,02-01-2022,19,288
3230,FR0871364849612TYD80JXEME62,RS34859514741464869106,356,Construction services,02-02-2022,19,288
3231,FR0871364849612TYD80JXEME62,RS34859514741464869106,356,Construction services,05-03-2022,19,288
3232,FR0871364849612TYD80JXEME62,RS34859514741464869106,356,Construction services,05-04-2022,19,288
3233,FR0871364849612TYD80JXEME62,RS34859514741464869106,356,Construction services,06-05-2022,19,288
3234,FR0871364849612TYD80JXEME62,RS34859514741464869106,356,Construction services,06-06-2022,19,288
3235,FR0871364849612TYD80JXEME62,RS34859514741464869106,356,Construction services,07-07-2022,19,288
3236,FR0871364849612TYD80JXEME62,RS34859514741464869106,356,Construction services,07-08-2022,19,288
3237,FR0871364849612TYD80JXEME62,RS34859514741464869106,356,Construction services,07-09-2022,19,288
3238,FR0871364849612TYD80JXEME62,RS34859514741464869106,356,Construction services,08-10-2022,19,288
3239,FR0871364849612TYD80JXEME62,RS34859514741464869106,356,Construction services,08-11-2022,19,288
3240,FR0871364849612TYD80JXEME62,RS34859514741464869106,356,Construction services,09-12-2022,19,288
3241,IL489787960417879635203,FR637609456526U9RDEVHO5CB69,279,Legal services,25-07-2021,17,289
3242,IL489787960417879635203,FR637609456526U9RDEVHO5CB69,279,Legal services,25-08-2021,17,289
3243,IL489787960417879635203,FR637609456526U9RDEVHO5CB69,279,Legal services,25-09-2021,17,289
3244,IL489787960417879635203,FR637609456526U9RDEVHO5CB69,279,Legal services,26-10-2021,17,289
3245,IL489787960417879635203,FR637609456526U9RDEVHO5CB69,279,Legal services,26-11-2021,17,289
3246,IL489787960417879635203,FR637609456526U9RDEVHO5CB69,279,Legal services,27-12-2021,17,289
3247,AD9785172221O1G3LAZ3EHAY,AE208442104089089423018,10,Training services,16-05-2022,19,290
3248,AD9785172221O1G3LAZ3EHAY,AE208442104089089423018,10,Training services,16-06-2022,19,290
3249,EE853716562864970222,LI94577706TCILDNRABOC,466,Security services,11-10-2021,13,291
3250,EE853716562864970222,LI94577706TCILDNRABOC,466,Security services,11-11-2021,13,291
3251,EE853716562864970222,LI94577706TCILDNRABOC,466,Security services,12-12-2021,13,291
3252,EE853716562864970222,LI94577706TCILDNRABOC,466,Security services,12-01-2022,13,291
3253,EE853716562864970222,LI94577706TCILDNRABOC,466,Security services,12-02-2022,13,291
3254,EE853716562864970222,LI94577706TCILDNRABOC,466,Security services,15-03-2022,13,291
3255,EE853716562864970222,LI94577706TCILDNRABOC,466,Security services,15-04-2022,13,291
3256,EE853716562864970222,SE4479248889724865310316,157,Software services,24-08-2022,10,292
3257,EE853716562864970222,SE4479248889724865310316,157,Software services,24-09-2022,10,292
3258,EE853716562864970222,SE4479248889724865310316,157,Software services,25-10-2022,10,292
3259,FR957095196666WZCFKX7UIOC49,BR0310713915481509546647092WZ,416,Marketing services,14-06-2022,10,293
3260,FR957095196666WZCFKX7UIOC49,BR0310713915481509546647092WZ,416,Marketing services,15-07-2022,10,293
3261,FR957095196666WZCFKX7UIOC49,BR0310713915481509546647092WZ,416,Marketing services,15-08-2022,10,293
3262,FR957095196666WZCFKX7UIOC49,FR269578997927ZXUFJFD0UIZ87,41,Consulting services,16-01-2022,10,294
3263,FR957095196666WZCFKX7UIOC49,FR269578997927ZXUFJFD0UIZ87,41,Consulting services,16-02-2022,10,294
3264,FR957095196666WZCFKX7UIOC49,FR269578997927ZXUFJFD0UIZ87,41,Consulting services,19-03-2022,10,294
3265,FR1177144071868EIO0XBPAQH30,AE208442104089089423018,284,Finance services,04-10-2022,7,295
3266,FR1177144071868EIO0XBPAQH30,AE208442104089089423018,284,Finance services,04-11-2022,7,295
3267,SA3042VLBFLEND4YGUQOFAGX,AE791992291992682614433,349,Security services,03-03-2022,15,296
3268,SA3042VLBFLEND4YGUQOFAGX,AE791992291992682614433,349,Security services,03-04-2022,15,296
3269,SA3042VLBFLEND4YGUQOFAGX,AE791992291992682614433,349,Security services,04-05-2022,15,296
3270,SA3042VLBFLEND4YGUQOFAGX,AE791992291992682614433,349,Security services,04-06-2022,15,296
3271,SA3042VLBFLEND4YGUQOFAGX,AE791992291992682614433,349,Security services,05-07-2022,15,296
3272,SA3042VLBFLEND4YGUQOFAGX,AE791992291992682614433,349,Security services,05-08-2022,15,296
3273,SA3042VLBFLEND4YGUQOFAGX,AE791992291992682614433,349,Security services,05-09-2022,15,296
3274,LT515349342197999350,FR5013365821287GQMMDD6OLU83,256,Construction services,23-02-2022,3,297
3275,LT515349342197999350,FR5013365821287GQMMDD6OLU83,256,Construction services,26-03-2022,3,297
3276,LT515349342197999350,FR5013365821287GQMMDD6OLU83,256,Construction services,26-04-2022,3,297
3277,LT515349342197999350,FR5013365821287GQMMDD6OLU83,256,Construction services,27-05-2022,3,297
3278,LT515349342197999350,FR5013365821287GQMMDD6OLU83,256,Construction services,27-06-2022,3,297
3279,LT515349342197999350,FR5013365821287GQMMDD6OLU83,256,Construction services,28-07-2022,3,297
3280,LT515349342197999350,FR5013365821287GQMMDD6OLU83,256,Construction services,28-08-2022,3,297
3281,LT515349342197999350,FR5013365821287GQMMDD6OLU83,256,Construction services,28-09-2022,3,297
3282,LT515349342197999350,FR5013365821287GQMMDD6OLU83,256,Construction services,29-10-2022,3,297
3283,LT515349342197999350,FR5013365821287GQMMDD6OLU83,256,Construction services,29-11-2022,3,297
3284,LT515349342197999350,FR5013365821287GQMMDD6OLU83,256,Construction services,30-12-2022,3,297
3285,GB76IQCB97160799774998,FR266343225064PCVUZ6NADSB73,466,Finance services,31-12-2021,19,298
3286,GB76IQCB97160799774998,FR266343225064PCVUZ6NADSB73,466,Finance services,31-01-2022,19,298
3287,GB76IQCB97160799774998,FR266343225064PCVUZ6NADSB73,466,Finance services,03-03-2022,19,298
3288,GB76IQCB97160799774998,FR266343225064PCVUZ6NADSB73,466,Finance services,03-04-2022,19,298
3289,GB76IQCB97160799774998,FR266343225064PCVUZ6NADSB73,466,Finance services,04-05-2022,19,298
3290,GB76IQCB97160799774998,FR266343225064PCVUZ6NADSB73,466,Finance services,04-06-2022,19,298
3291,GB76IQCB97160799774998,FR266343225064PCVUZ6NADSB73,466,Finance services,05-07-2022,19,298
3292,GB76IQCB97160799774998,FR266343225064PCVUZ6NADSB73,466,Finance services,05-08-2022,19,298
3293,GB76IQCB97160799774998,FR266343225064PCVUZ6NADSB73,466,Finance services,05-09-2022,19,298
3294,GB76IQCB97160799774998,FR266343225064PCVUZ6NADSB73,466,Finance services,06-10-2022,19,298
3295,GB76IQCB97160799774998,CH6569821IBPATSHZIOIH,66,Marketing services,17-06-2022,11,299
3296,GB76IQCB97160799774998,CH6569821IBPATSHZIOIH,66,Marketing services,18-07-2022,11,299
3297,PS02JZSFMNUORGS30HF7NQVLWYEHP,MK41477DOYFWAI1W659,413,Marketing services,20-02-2022,19,300
3298,PS02JZSFMNUORGS30HF7NQVLWYEHP,MK41477DOYFWAI1W659,413,Marketing services,23-03-2022,19,300
3299,PK16JVLT9WUDT2GTNRJXDCWX,LI9371923OXAYHIGPTSWF,395,Consulting services,04-12-2021,12,301
3300,PK16JVLT9WUDT2GTNRJXDCWX,LI9371923OXAYHIGPTSWF,395,Consulting services,04-01-2022,12,301
